recoverykey,ivr_call_id,acd_area_nm,call_end_dt,call_end_tm,call_answer_tm,route_value,icm_acct_type_cd,eqp_prod_id,cust_value,lang_pref_ind,cacs_state_cd,first_bill_cd,onstar_ind,transfer_point,onebill_ind,high_risk_ind,cacs_work_state_cd,ivr_cust_src_cd,bus_rule,script_nm,eccr_line_bus_nm,eccr_super_line_bus_nm,eccr_dept_nm,mtn,eccr_call_ctr_cd,acd_appl_id,agent_group_id,callers_region,transfer_flag,final_call_dispo,call_dispo_flag,peripheral_call_type,final_object_id,call_duration_seconds,ring_tm_seconds,delay_tm_seconds,time_to_aband_seconds,hold_tm_seconds,talk_tm_seconds,work_tm_seconds,local_q_tm_seconds,handle_tm_seconds,delay_answer_seconds,call_offered_cnt,answer_half_hr,abandons_cnt,answered_cnt,ansr_30_cnt,ansr_30_to_40_cnt,tm_zone_offset,callcenterid,sor_id,cust_id,cust_line_seq_id,acss_call_id,callcenterid_agent,acd_area_nm_agent,eccr_line_bus_nm_agent,eccr_dept_nm_agent,rep_type_cd,ecc_sm_ind,eid,call_answer_dt,routercallkeyday,routercallkey,super_bus_rule,super_skill_group,super_call_type_cd,dev_cat_cd,hpr_cd,specialization_cd,client_channel_cd,client_application_cd,call_status,call_reas_cd,orig_ivr_call_id
9.1823E+12,74q2uiyCzTlT/53cQHSDCbe6Lc+7SVkg2dcB9QA1mR8DgJBgcwF3BE3Gu4RB4YU34F9chCzzJwi1jvt1nN8uAA==,Prepay,2020-03-01,14:16:27,14:05:08,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,ihNSrTMIFGGB7Ksqrmvq5jH4QkqgOCqaFG/Cyf1DVA2onCvA+UmzWjftve4kyAcmBXvu6Mb/dKCHQEepO9OA4A==,EQ,6015,19020,NE,1,29,1,2,,679,0,0,0,63,556,60,0,679,0,1,29,0,1,1,0,0,271,V,kzhR4rf7mbs6qnUhXakVYTJV/KFW67cGbQdbJAd89Zxu0Q/vA5HPAqk9W5FErlvD8f0B1U+tUXPjY+2qBuwURA==,1,OzW0YhgnElXySCEy4U8q9UAuPx6M5JoEigjIF6+5ujKweja5ozZM65ss5tXjGlEQuEzfuLR/y6eIu/yyZj0slA==,105,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,iiD/H8KM5YxBNCO5kIWXgkQyubhHWzTGs2cXjlQpkNNTQdnLoJhp+EpesgQI6YfXzfP71qCF69BkUpjT7TMQJQ==,Prepay,2020-03-01,14:46:08,14:41:40,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,6xqpOPXYX97JGaY0Xgxg804FP+0m8l8OHRYC3gZ2t+lfQa6HRqf912SrJ10R+6Bq15WrmZtEFgQ6zuRtRk3CRw==,EQ,6015,19020,SE,1,29,1,2,,268,0,0,0,188,80,0,0,268,0,1,30,0,1,1,0,0,271,V,hUYX7nY2DYtS+un4lPHx8Dq8XBORc61mBoYfEEw9o1c4+/SNkGygSG9048LmgL0JV7/IrwxgR4Dz5RTKjLEhiw==,1,,105,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,ys53dBcsf6kvfBY4y9D2JqGvq9UFMCMgjOJYcWOGi4n/59nlzxcTxRGNZ0Pafkckb1gtRi6Bwd8C/DlR9Wu9mg==,Prepay,2020-03-01,13:33:48,13:32:15,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,H0p9I2FDKP7dssUOO4Ys+Lc8u0OKm7/TpEmAUxAN7LDSU/Xj38Vj9dldzmoSLkLxVVvAARvA/qwOUF1EzzFrZA==,EQ,6015,19020,SE,1,29,1,2,,94,0,1,0,19,74,0,0,93,0,1,28,0,1,1,0,0,271,V,aok5rkS/nC46GBbFDOL/uG0byL/Eg8hpqLcOw3b5JEmgXuZ5P46faE0DlPdSqBZCsjPQjZVsavRJSxWxMfM3eA==,1,,105,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,RxpEpBzje2vorJxjVnikuKqoTYAfx2sS6AA3n6z/k1FNSk6Oa0wjTxIkEn/yZH8hM8dW0QzlLxxucEd/Vr+nig==,Prepay,2020-03-01,14:29:51,14:21:06,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,YEdR/nrgUkBxbH+U1Gq8Jhc2A3/H4mQ+GayejJunH4GR+QnTb3NWFVi8pEKFapiEyfp8gaeHnF/06gTSZ+xJlg==,EQ,6015,19020,GL,1,29,1,2,,525,0,0,0,297,192,36,0,525,0,1,29,0,1,1,0,0,271,V,kP65gRWNFG8gjBJqcLObf62cYTJzTBGyj27uNJYMlXGO6xGfqsWG9VlvWlOh5OZHXD4CyrKhVyTw2eRV/oBpgA==,1,ku30TXf2/oRE7zfIdkbHbGMRhXEbNmsy/iBwCl5f/IIgjhm1JskfjF7pB7Gw6wFT7v46mN1QIQAQaxVqQkqLpg==,105,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,k4VanImxnNoAntR8ne1nfRfPdyQ0FqjKHCb7Mx15kHPjOG3avFm/nwGj+/7PnOcKGibG5zjqwpZitAH23+ncoA==,Prepay,2020-03-01,15:01:23,14:58:16,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,oO9QVJyEvpBUCZj3i5/fyJPDp3dRDyeEIV8RdbSMc57j/uWqetyTt0vuk78LVRbXG8dugPswZZFLqilBguHKng==,EQ,6015,19020,NE,1,29,1,2,,187,0,0,0,20,108,59,0,187,0,1,30,0,1,1,0,0,271,V,Mpaa+dGLjj7o8iQXTscNuCTuC/6dINq1W7QbZ5NlUc/uenkywGUeghzWpN8WhMp6IBtJv1ZG3rBoXeFup8G8OQ==,1,,105,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,XOjTbx9IPX1EMSLSQd3lawkre5qgl5PJJAs7m6AZ0Vpc8PYyYd5Vl8G8zW+md3+oFZ1Up8I3sEvTYd9Cfiww/w==,Prepay,2020-03-01,11:27:19,11:21:59,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,3Zr4FVguJsUglUmX1GEAGxKJLQQEhJ28kczotaUAiFZvkcKPVROgmi08prh7qmy0RDZWGuxMCu4VacspOwPjhw==,EQ,6015,19020,NE,1,29,1,2,,320,0,0,0,2,258,60,0,320,0,1,23,0,1,1,0,0,271,V,5OOYavpdSpfybBu3QQB7H42fIixnHcFxg+mYCZOhuOjJ/4s8q/FhdCJhMuEp9umX1WxtYjY3hytGYH+wVmw85Q==,1,,105,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,Cqi/Mfck2fSBu5gJdeckHHwJNYgzsTPtZ41zHSqHxLK/v8//+n7fNY1/bukWK6xur3DPaQdyFwKVlzbxhvDofw==,Prepay,2020-03-01,13:07:40,12:56:39,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,HOcvM6crXu4g3alR15ij19RxOmV4l6D7VEgrVYuzeC8cbNk3q0RsQqmojdSOJ2A/SB1PFEmLe+CLjjQxKZzhrA==,EQ,6015,16250,NE,1,29,1,2,,667,6,0,0,2,629,30,0,661,6,1,26,0,1,1,0,0,271,V,NTWfRO0CJWx+hgxVZlZiq7BVQDoe96xU8quGAx7lPYFJ3TZUfhFl/5GPp8T4hya8lG+CWabCHosMosWmrSUdTQ==,1,,255,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,1pXTEjks7TdHHPbw3HMifNyWXcGDFrMszQLMQ0vNQ88AAteTt7IvO0aDSV1tZCSnxvHoGvSJhJrXOvLq0r0ysA==,Prepay,2020-03-01,11:29:00,11:21:40,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,sJ+SJI27sLDhoP5gm8wEeHXC31pE0g5R+1uwtW9zAeCxXEwr261k7BO3Sy/X/L7w0OcSnxlMs8UaACU3YG8FpA==,EQ,6015,16250,NE,1,30,1,2,,441,1,0,0,129,281,30,0,440,1,1,23,0,1,1,0,0,271,V,Tz+ELU6dpv1mrw73f7m6mXeCvOmYnIV+F0JcpFjRtaj1yydhy/RGN76P3at3GgY9FNu3c5/R66NpsWF5v9/NHg==,1,dJ2MVakCU5FFzUX9lvTyI3K8iRijVZhVwR15TusjCIIOE5zAdjdfN97DxEZpsuONQNYND7Ogmze5boMh9bqftg==,255,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,P0yqGUblcf/MN0f/xkzz/SoHkhv6v1FYLnIfT4ctX4eKXI9blhDjqLm9kbJ/2hNR0rdkmSOaedw6h20m4qvkPg==,Prepay,2020-03-01,15:18:46,14:50:11,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,9fuElNmEc0ABp37ejUtwgg1AE9k6SafwSKccsDX3k2VurBoaDk1FAlkgFXc+0UD39jMUlg1R8CHU8sG88R5MMQ==,EQ,6015,16250,NE,1,30,1,2,,1716,0,1,0,461,1224,30,0,1715,0,1,30,0,1,1,0,0,271,V,BMqLtgYaCltgQPXG/1Yt+MmziQ30bfTmlBKb303MIFWxK4CmmUhgmI7d0eKYb4APAg7StHyS0S2pwsYMPpbrzA==,1,l55B0xgdEinre7astkd/Adk64iF8/XOo7lAIhtHLT5ut18a7fImSiCXy3CSfHlHA9gd27wVnqpNwhTho5e1Fsg==,255,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,EFGRHdJ+kHoKk0DZMoOPk4G6aLMo12Co02dgDXlFZH+APOzbSlknyTCDyjFmCYMJ3wJp9LDA4h9WSOe7PAFrLQ==,Prepay,2020-03-01,15:02:56,14:41:10,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,8oTXWakVEeRJiaPikZgN0dNqFV0tKTvEI3nmDPUxSJ7gOmBsSF43gnMDi8Gc6xBZWkIoGDSoyuYudOpYTMdFIQ==,EQ,6015,16250,SC,1,30,1,2,,1306,0,0,0,347,929,30,0,1306,0,1,30,0,1,1,0,0,271,V,c5u11YPuvb7tB7YqHd8zndvk43cWrYZv/vL5jDaz637velp1OQgdBiEO9remCsAn4EbUSegZYoPtvm2TLxKQfA==,1,KTsK3UT68wLqhu0cUWIV+eKfXvyvWE6AN0CXEzDLxobwYWoFJGAbHyp8ejJqGvQ1g5ZPDPWZS5+rjmX3VvGDkg==,255,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,qp7/4rYNpVbCO3mLnTUH60qXQtw8qzobBi/d2F2554xi5VUNPjMuzgR0pjBq+dAuPIPJqVFhIk201V8lX2MM/Q==,Prepay,2020-03-01,17:09:09,17:06:14,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,yxsTw3nIToij8LvkUq55ENCP2FP7Q4+/IvLuqhYVXqfJsPwQdfxexzKWqKQyz+pN9HyRKI5tJByJiGIWq7Wmeg==,EQ,6015,16250,GL,1,29,1,2,,175,0,0,0,4,141,30,0,175,0,1,35,0,1,1,0,0,271,V,x/h4O9dwX/vv38SMlOL4ZLI0iRLudMsWn+sC1iAZo/o4baKx4vX4w9MtkKXNt3baisMFEi0Oe16WMbWrq+ZUOw==,1,,255,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,hfvHLy7MECSgsjQmT8ebZbVFVJ9Y3/BwZX3dAurOoFczTuyHaCg0kgWePG3Bta7d+YaiJX/fC7WmjE8D0DClgQ==,Prepay,2020-03-01,17:57:23,17:44:21,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,9CxwtWaXjQEi5tq4QNfUplgCm0kr8VOvAf8rlj4SEp58476ZVx471ee6AR0XOowam00pLS4bvbNMZbnDpYn5ZQ==,EQ,6015,16250,SE,1,30,1,2,,783,0,1,0,156,605,21,0,782,0,1,36,0,1,1,0,0,271,V,nyTWEQg3v/E6s5nebIJN65yCbN/4IkuecKhDaSxWC3XcBmL0q7fwRhnGMIxsAkTek/VtCPxIivXOCBF6nbUW3A==,1,dd2qwfBmUZHwbJJpAU5u7kPw5fzA2Ff7szGsSFlmTQ7zipF9JvUY5Xtv3cxZKXpHrsv6jk/t+bf32RddVGYiKQ==,255,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,49Y3N4xL/LnTaUJym71/+B4kcUm/GB8XsZREW28xYuTY5vO2zQ4wGOGVysV73kFKn4yr3O22cdFOKcXjCrKyLw==,Prepay,2020-03-01,13:37:37,13:35:17,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,zmLsBGB4NbpBjNCbwIWW7FotSYTqWNAwnHZRGRXJ+1p/qtCrOMPfC4RCMN1AoPJfSM3KayeaS6atjKoB3JXCsg==,EQ,6015,16250,OM,1,30,1,2,,141,0,1,0,17,119,4,0,140,0,1,28,0,1,1,0,0,271,V,Ti59JYPIkgieODhpOXSQ2VcB7FS6R3HJMR58oxhPy7ADoi8jqbqiJJIcIF7jJzWfgMCfIVEGyNoSRZBRUagrFg==,1,bKYVAlELEcx9Rw/2aEtniAkQ3PFRdTnslwV2Vyb2J2RiMchsMlp2ZJsqRzyeOjzx1Q+wOKTQ8UOI+NrjvtswqA==,255,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,bWi9ZlBd7wzt05Gw8ewU6UzGIrAJo4YfPJq9q+LHrT2DGPH+wJTDFDHDlGfABv4AecWri5UXxGZy0z+miV3/Pg==,Prepay,2020-03-01,12:33:09,12:31:33,DEF,CONX,0,MN,E,N0,0,N,NPPACTV,N,N,0,N,NA,,ACT-PP Consumer,Activations-Prepay,Activations - Prepay,wjdR5QjXVOb7PGVxFWWdhRaESaaKADlsa3vKMm77C+CFt6ZdmAzV93LWpGHpaqkl2AlUjTlUxi+QrBHyrUw3Lw==,EQ,6015,16250,GL,1,29,1,2,,97,0,1,0,2,64,30,0,96,0,1,26,0,1,1,0,0,271,V,H7nb/y3YVemuiVJbG+b1fw6q0HXK5t4WzsffP2SkAag7oGpz4nZ+eR5fns7MGTHts6kHpW3+6J5DgEROGJHSow==,1,,255,Prepay,CS-PP Consumer,knhlA3EnwMaJd6abcIiuVc0hkzwlHjuL5RXAxBy5Lm9g3xucYq3SyU9CV3imcBqnbcYfRioYlSA9Tk314FhMMQ==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,+e401ixAH0fFmwcb0pat5464+psEuhnl28XYoZjlz/v9gZ6YzqaE5D34AKOe9ksXU/G89JmWNaDNXthGxwWF7w==,SPC,2020-03-01,14:42:37,14:23:47,DEF,SMBC,38907,MN,E,W1,0,N,BSCSHOO,N,N,B02,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,WAu5rhyV0C+e9Hd7jyHk08lsigJPxxeLAScrJUrbXn/M05V1gIRagrFO0Wd3Ht2Qp5dtjVx4YLDBXioQPvLE4w==,GRN,5344,5344,NE,1,30,1,2,52625,1205,0,1,0,701,391,38,74,1130,74,1,29,0,1,0,0,0,238,V,3vXuURDUdiChjo20ZVMb7lJ/V53CPL0EugYdTMpHz/Bf7qT6e8E4ZmNhX6BkKWxhWic/Cy91kSaVZuNRNiwqlw==,1,+HMDxc8HiMxpXr5rKG+T8dQesh19co0JjXDayHIurSnpV18Xo06pNWwbYqCpClppl49BPy/Ek2l2naVv/yZ2Kg==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,9qphBQSEpdXfGy0TmWYdJIokGQOQIylPdH2KHD/KDMf81Aci5/hdQmHzjo7oTodZ1lrmxCEpMdjleZmM0IuKEg==,SPC,2020-03-01,23:19:04,22:37:38,DEF,SMBC,42650,LN,E,N0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,mTXRRsL8ppaLsl9woqmjoiEOZavKYV4UrIfri4aaIoWs/ITxtcSBV56T+VP9x7OqnVMeV27qOSJiWEjxyBQkzg==,GRN,5344,5344,GL,1,30,1,2,52617,2487,0,1,0,685,1755,46,0,2486,0,1,46,0,1,1,0,0,238,V,IB0BMrW0+qb/8Edozv0vLJOulhScHJFus9xId0w1FdmbivhCk2tCBCM9ruSb1xvPRD40AdngH/v+xKmVjUv/+g==,3,GOUE2TtSHcLU/973mpqncjJTKotsgrbkWHxOfe+2zsaGfgtFbyX+0PiRNl45hpEcQg3hNA/CXn63HWoCyNzZoA==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,rC1YVhtoTSyPIbZzNC6rZQOl3g3H5+vee3vQILqoxBguR6/WQz/KF8eyMo9CBRzFVXE5SaxHggsUE5QWBeoI/A==,SPC,2020-03-01,9:08:33,8:53:16,DEF,NATX,39746,MN,S,N5,0,N,BSCSHOO,N,N,N25,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,q0U5qPe576pzaQv/m1NWdUhP2LCV+ae1/ojEcoue1Zm+6GcshwxU0GL+5nak5c/LhT5IPGMMGm2zu8HPQbzzUw==,GRN,5344,5344,SE,1,30,1,2,52617,918,0,1,0,143,728,46,0,917,0,1,18,0,1,1,0,0,238,V,7fvZ0qmvjgXoy/1QnF6po13UguQNoZeJ5PZco6W8/q5Bl067qmwA/tVycxBhlLUkaDq8nL7cR78wVUJZg0zBhA==,501918,r1jPCkStR9WsZN63h+Ibr38S1nr1nwDlfeSCoqAZK5Yw0Lv71G1Xt0ptGKLlu5KNK1F2AyppX1DqWFp/Y//SCQ==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,wFhKfpYk2FrEV9C09kF60EhS0do9MGQw+Bz8n5mmstxq5Kz3RhLcNQSkT9ktq4mWnr70E3SsgVVRs+FFUgs+2w==,SPC,2020-03-01,1:43:57,0:38:09,DEF,SMBC,36237,MN,E,N0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,xFX5acowcMbAU0VW0J82ovkYZziXg4TnCL/ISlQ6OuGs1CHPDtH1I2awmfquUfeO//cRomxHIkiTiR65W1HjkQ==,GRN,5344,5344,NC,1,30,1,2,52625,4051,0,1,0,246,3700,2,102,3948,102,1,2,0,1,0,0,0,238,V,HLKP5nCaqSTuggFagBEFQYcRy44UhbZX7E4XghpnjSgSfFMGMQjnNq6KnlAsy/BV/qinSh7aAL+lZEqIta59Cg==,3,hruTO+ptdOrTwOFi7d1oXnc+dafXM3ZC5cA1tHm3rycHEhFYv+DiSvqATlReFpwJx131HKS7S4y0y/Us4gPuYQ==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,5FgqwrOwiqXRW1tzhuloxQs6M7nyyfKhMAGruRAvU/j/CyDXDTsCF+WsAwywaClnqAtPeZZDL0210nEM+T/yew==,SPC,2020-03-01,20:25:58,20:00:04,DEF,SMBC,0,MN,E,N0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,uUzPsnxqCHegZM7IkCaCrpDFikz2QRiXTlZi3Eb40zJxwswQZ2Nd+GJygwQgvv0aiNF79AgSu8J7XpsiCSVpTg==,GRN,5344,5344,SE,1,30,1,2,52625,2925,0,1,0,270,1238,46,1370,1554,1370,1,41,0,1,0,0,0,238,,,,,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,4J9oyHKCdozg5csgr/JpO2VwNojbJsOuguRXl7p3U00qDKQPNjx45CY2egkz/UPnSUADECnK/YmAy6tHzsT0xw==,SPC,2020-03-01,10:41:54,10:38:47,DEF,SMBC,38914,LN,E,N0,0,N,BSCSHOO,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,ZrSU8v9rNs9/DbtQ+wFj6e1vYKqvoYTS6nrwxwO78X3Djn1bWsOaSMXSYLDelcRv7NHsc2BZ50OIrlU4O6xtvQ==,GRN,5344,5344,SC,1,30,1,2,52617,188,0,1,0,70,71,46,0,187,0,1,22,0,1,1,0,0,238,V,nyIdgUtIDvVMEWO+rEiMOrw8lfTd3j93dd1LXNg3X1Ctizf+t8B+ZUWR+Uog+6OT86YTIm7SaUitsoofZi/8zw==,2,CftHvNqDJDSOZztvGgGYSZM9J8c6IUy2hHUBEBkSUpntu/RXOfLTCYsp85k31bj2vkdp5En0PGGjND9ToxOTUw==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,UCCNg+GbGJ2IAMXUGzkSHEQYCYufNv6L+KlrHmCMKVkVZE5bqXcbxyFUnsHoM9o8MBm1AvQZmoxBjsF+rw/DmQ==,SPC,2020-03-01,18:13:18,18:08:30,DEF,SMBC,34639,MN,E,N0,0,N,BSCSHOO,N,H,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,/SpMxOXYGAqIuq4Yp3d11ifoJkWaMaZ+czyDS+EF2UcdrzSh/7yAa3RvFaBrEADlpQHAI6hmcnq4mLrZ6j1bUw==,GRN,5344,5344,PC,1,30,1,2,52625,587,0,1,0,74,168,46,298,288,298,1,37,0,1,0,0,0,238,V,9N0zm0Jo231uRNc9puYr1U0udd4XIfwnMFoq9bdr/aBCc0RH6o8vtre/IdEv4nVhNoaOQSa1YP857Va7r/zBmA==,14,2pStRkg4LfrsKY/O2+wdO39/Huu2pzCzzALBAp1yrkqWzy1XieqVVgyyeVaQ8yDQ8wPJaR3Vh9gdgk/f7LNtMw==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
9.1823E+12,wRyUrO+ugYZOGQkRukRE3Zr7xUE5LMoMk0iwYWNeP+C3Ln3WD5V0N+vluhnDdGlygAo895XGpCc3VfsJSc7ejw==,SPC,2020-03-01,11:38:13,11:28:03,DEF,SMBC,42478,MN,S,W0,0,N,GLPGNRL,N,N,0,N,NA,ENT_BGCO_CLEU,BGCO-Phone Team,BGCO Care,BSC,/MUFqxARw8p5qvuur7eXaWfFQ/ROL90UaT5WQMmmDm2o+cy9IQ2iHGvwFaq0NAfaGCbv9hYvY113t0rvgllEjg==,GRN,5344,5344,SC,1,30,1,2,52625,702,0,1,0,25,539,46,91,610,91,1,23,0,1,0,0,0,238,V,IB/rAr8bsxXBloytb4RRihw7MqD1zxBPm1f/z+fCSoneSYEwo8ccmOXd1SlOhjzHuxTDW3dpnmTSOjsmdidz+g==,6,NC7Sr/AgHX9GBHugX56LcjMmxES7dmP6sZXzW+g/CoE7a/JtyEdNpFGEhvsTcqleaXXxj2sK9Vg4Q7GRw1hmXA==,238,SPC,BGCO-Phone Team,FJG8d0G5/dgOO3j4QIL5YS1yLc+9Yq545iugYfXcUyiFTykCGCWtc5/mur6DImaD7T27G2Q64lhlsafZAn12og==,C,,,2020-03-01,,,,,,,,,,,,,
